"","p_seek_care","p_inpatient","p_complications","DW_untreated","DW_severe_with_ip","DW_severe","DW_moderate","duration_untreated","duration_severe","duration_moderate","inpatient_cost_peds","outpatient_cost_peds","inpatient_cost_adult","outpatient_cost_adult","CFR","vaccine_safety_costs","vaccine_delivery_cost_routine","vaccine_delivery_cost_booster","vaccine_delivery_cost_campaign"
"21",0.536923809590893,0.133002903459863,0.146900197222984,0.0311618321129131,0.481680539546057,0.196795487839465,0.0475649558628318,21.1760014591617,68.5634451656885,0.461491735082317,241.464599979742,11.2778662586271,241.464599979742,25.2065587924969,0.00381870402517043,0.292967443785906,1.74012132385428,1.71110157733155,0.522256495997256
"22",0.719659653346138,0.173902514065606,4.76593980270734e-07,0.0616641846463313,0.299364847566047,0.13539181490291,0.0529719363909388,5.64853294706548,92.8569313669946,45.6506897383847,169.751849154468,22.9519290324283,169.751849154468,65.953473184593,0.00454188306663348,0.288503839747795,2.05756604688818,1.72560972526593,0.551069974330568
"23",0.76169092545108,0.176264096006362,0.220636349944531,0.0439179231214734,0.362670451233945,0.117162444916012,0.0558781141830887,19.5872262303557,42.0405111034892,19.8772363057488,81.2764193339805,83.637659408203,81.2764193339805,57.3211678624022,0.00262495455764789,0.293694482485698,1.24648471191897,1.11431191383016,0.582157561417563
"24",0.439186875048538,0.130822074088504,0.400317183898717,0.0458865922709636,0.246829364339924,0.150194721084281,0.056664428959336,57.2090173949716,17.1433193807585,9.06639255051581,350.770219616871,45.0923792400608,350.770219616871,33.0716868173661,0.00372277714744865,0.271073112758927,1.91247699827507,1.23821062110166,0.562734141335032
"25",0.629906301326078,0.199293831372345,2.3905502478652e-05,0.0468153183581209,0.338060949493698,0.198319794699522,0.039381365250702,22.8690066567406,21.8516743341977,2.20208943562387,227.672833496036,19.9533586205628,227.672833496036,31.7720835185294,0.00278930292292985,0.301046735132061,1.3224186183368,1.43237564708302,0.565302973672038
"26",0.438206804575854,0.270670529312125,4.91921353244077e-05,0.0543363254947048,0.363541518752676,0.105909982971246,0.0395307434620709,28.1430966592893,17.0528423984725,9.38037738118528,145.606785904999,74.2171076057126,145.606785904999,82.0537566592505,0.00115203850141017,0.281571927755286,1.21714568056676,0.924549842639031,0.442155244094604
"27",0.464732322580295,0.073311736207637,0.000462942426514926,0.0499516913672933,0.211210739908196,0.147196665271168,0.060122050596963,7.67823225857079,37.0645239090393,14.6643957954242,66.7972504664334,11.1071047772365,66.7972504664334,8.70897148228137,0.00203234193789749,0.289183302128661,1.06527142921405,1.43478734526621,0.533117981421488
"28",0.680109450376289,0.11252503106846,0.0348045080717672,0.0782590673473906,0.375241109614373,0.130003803377288,0.0476883858346571,5.22168490917571,3.28008376551707,31.5214253920343,77.1833256764519,111.285801132666,77.1833256764519,21.9803410312246,0.00197763644089541,0.29364020280664,1.19722547226189,1.41394118898832,0.487517593293956
"29",0.519509914411879,0.0921551511861149,0.00572838717386939,0.05327807282095,0.375923259048062,0.138782502005949,0.0673647096920204,23.0929065642745,7.81323307081574,19.0420908751407,112.970948665379,7.27957220560603,112.970948665379,50.8230905862471,0.00262702217633433,0.291753699712936,1.79977162695336,1.69027575447725,0.530889489038301
"30",0.640103815989295,0.12280840376677,0.0492878046086122,0.0408188134672895,0.383632692400858,0.16378486308911,0.0569065768527821,5.13822626772347,29.4439753803249,23.4792709955602,192.479562839364,61.2758095780504,192.479562839364,43.1432495273495,0.00182496073726845,0.300169480293482,1.07811486662102,1.28326898016073,0.534309411041838
"31",0.715300460714224,0.144278374724528,0.0141622415619592,0.0496905120124635,0.37572065811734,0.0893514923104726,0.0696971193919522,49.0722337783771,14.1709680714307,38.3442424230019,209.278504993302,45.608618396414,209.278504993302,18.1371342049047,0.00260306203201994,0.306088767879077,1.71427145766465,1.05286004381136,0.530206502720016
"32",0.623903231512205,0.185077257172739,0.376326827053536,0.0383708286977515,0.407862376430261,0.149989391454448,0.0405284848477028,18.6832493562934,10.7379871953371,34.8625015852002,385.790127352055,26.9903025177517,385.790127352055,29.2824511369304,0.000873835472119702,0.305254686468057,1.29343493757481,1.52086205612391,0.5046719661707
"33",0.595217645374067,0.134921873807495,0.00582355878783163,0.033739475808322,0.291640214604462,0.153151553636258,0.055345327033259,2.74989375671263,39.3617780598555,7.37810976650919,194.571560415667,114.442638222054,194.571560415667,28.3501916937515,0.00340672121014689,0.296847338101675,1.57755332353828,1.14124576761713,0.49084695210935
"34",0.760126650143602,0.0655572860010957,0.000562118029514947,0.0865832535753519,0.349141055622918,0.130889483268456,0.0526637748288291,11.2208514943498,3.94620722743307,5.84779734866883,180.313423338522,30.4463623659923,180.313423338522,13.8809914984261,0.002912816536698,0.303172669292758,1.75719980424268,1.33119549956216,0.536638866583238
"35",0.405789319204126,0.0402422421359325,0.0100073385167459,0.0537243344622365,0.319809563377025,0.138676919757543,0.0454189526101343,12.3601318299282,7.4069017557944,36.5280767559358,90.356177739432,26.2689841588895,90.356177739432,43.9905744864004,0.00169582697503176,0.288030609065749,1.43381612157893,1.64304818033042,0.492738486917835
"36",0.572661655749048,0.189029168768476,0.0150716211794717,0.0455153918223075,0.242412145740893,0.111525997242196,0.058204812091186,3.2674664140765,20.7106133043171,12.1168851747323,187.584089614166,83.2250939698787,187.584089614166,42.1148508424083,0.000797059595732037,0.299696028779916,1.52386488978808,1.3069266351033,0.514651939818177
"37",0.414963241434316,0.059058683344613,0.0345532925158059,0.0522982953505625,0.343243505934397,0.143639097859856,0.0395035183377034,47.0879267626037,38.4585463756358,54.2796980741018,899.804012713645,19.7473891353644,899.804012713645,27.8007275768345,0.00124213178898767,0.296385996370276,1.56940527395295,1.92807494488222,0.520925509263242
"38",0.536258068727848,0.118807353984756,0.245191985360701,0.050694347330271,0.352479274599421,0.0874872877987368,0.0559496345336644,29.3863455459146,73.64788805074,64.8349267189431,86.5209986027848,44.8896283402075,86.5209986027848,169.666720997172,0.00209776842353625,0.296370792674241,1.1800214711496,1.35845794841256,0.517944535086617
"39",0.606206849538555,0.238643558971924,5.52715312149677e-05,0.0429562048385756,0.222811878238028,0.121858908915795,0.0578168009700686,5.35585042714879,15.7612765367417,7.98898243706501,497.430085581778,35.0895590084278,497.430085581778,153.698312267378,0.0017697749756845,0.288153564364274,1.59549839861622,1.24592515975306,0.579801425624705
"40",0.494569999252889,0.0888725243112961,0.0145344390175152,0.039195849421472,0.276475461016002,0.106861890438769,0.045378036951261,15.8101647783909,17.2401645504816,18.3296687819402,112.038941126348,83.1006126777451,112.038941126348,46.9807789787972,0.00323624343166664,0.291477913576373,1.52254960470001,0.859511410488701,0.527498643547118
"41",0.706466665887375,0.12566914382288,0.113847700389902,0.053577467428831,0.346670705760858,0.103725106594412,0.0504813400259561,17.5816664271744,26.2959171753658,14.721686953536,100.852162642529,11.8087292251296,100.852162642529,27.4201388881278,0.00118207577504187,0.292708993787664,1.6814273956292,1.26673043147921,0.492364153568085
"42",0.443610229955244,0.0779737297949132,0.00019336854807872,0.060309888015565,0.273205228148012,0.134323271579215,0.0413934803039835,34.1030578883434,28.0896993991904,20.370828774129,227.09516689242,13.0717844745503,227.09516689242,40.5163413312024,0.00201421333124169,0.288141419952221,1.77570943850627,1.23375527879581,0.503508394229106
"43",0.531280810742645,0.151540615779946,4.03961226792308e-07,0.0579372189461624,0.30748705706147,0.113023468520534,0.0662048089399752,24.4867927806872,34.9921411815209,12.8851075004377,115.754165928661,16.9039612563178,115.754165928661,61.7035759153765,0.00355416354238193,0.312693750219533,1.52061843742142,1.09336771058139,0.644117143863307
"44",0.712509144552294,0.185269338401891,0.0411984044983668,0.0505013133529288,0.259727253521303,0.134543251569283,0.0319238698186805,9.74782842448174,5.10941203789375,18.9769305231574,94.2045819260776,33.5063229229327,94.2045819260776,37.6677807669032,0.00130457602287328,0.30081127221079,1.54627511881761,1.92203875805367,0.555713285911723
"45",0.466721632968967,0.0424644008739263,0.0131222410508,0.0763219677458163,0.329124395905215,0.105475825328235,0.0837173475251356,46.2765420253246,23.2708527822929,16.6361016150162,88.4081123004938,6.80046791477506,88.4081123004938,15.6115143709093,0.00201587180782609,0.301109536230126,1.78069021529461,1.26115380061637,0.634675282874503
"46",0.632365608921352,0.163700677074419,8.90057035941713e-05,0.036396480675292,0.324979157157791,0.139805939126669,0.0348612028125685,24.8644432390857,13.7062891971701,16.5401438373931,140.936416972419,63.6813088998688,140.936416972419,25.1878305771883,0.000897536694543435,0.28475238216442,1.43079645757709,2.48239999819982,0.45524541492587
"47",0.48399790075174,0.106805403181256,0.0361750581832907,0.0639528787936439,0.320310773959426,0.108124694360096,0.0514804329720727,21.8255120929403,29.020897122539,10.9866215915758,260.57611241159,151.812678049737,260.57611241159,37.4505191116004,0.00167041908633181,0.294212965909721,1.43842041168632,1.42617688720505,0.536142541392954
"48",0.632072146882119,0.0497726050716501,0.00609384316216281,0.0422284440422161,0.248752322388043,0.0937530063203507,0.0604293327436476,25.270997979094,37.983394612686,1.55489281483773,282.993628862948,50.0992069645346,282.993628862948,44.6369321814233,0.00154822979583375,0.302438313820443,1.42392004465777,2.5219003584489,0.518826278588328
"49",0.782106197783557,0.0970085129568215,0.104623504272737,0.0674968651472428,0.333285997992,0.118233613449879,0.0609062629013931,10.141658767676,28.0713558052901,28.1536914110354,252.260027119112,34.0403397759377,252.260027119112,71.9474937804389,0.00284835535051524,0.29509658348666,1.96561867835627,1.37698573816845,0.517826506470992
"50",0.506174633468546,0.114418585966504,0.385287737769072,0.0579694330184742,0.376576447670941,0.116498136651915,0.0382688983395822,19.3588082942841,41.8403021003853,6.6143119312685,198.574659914519,50.2897199258487,198.574659914519,51.4087099943455,0.0021967043766902,0.286955049822568,1.40227866748698,1.05800659164923,0.479479471273028
"51",0.777384208708307,0.162965654496256,0.00536797725763045,0.04181161759386,0.296463669033046,0.159747969265027,0.0465931314581888,1.79278926697266,18.3783283264478,7.84737176158302,256.938347602412,33.1876888792481,256.938347602412,39.3952951681702,0.00120812079809271,0.301482210524308,1.46166261947952,1.1893051597592,0.500077490748675
"52",0.638453079113334,0.039946366805433,0.0659420869837211,0.0420102025378382,0.35099700870843,0.126317186014837,0.0348163294090059,7.43467521810367,46.6201354700372,96.9518141434686,289.172691048731,36.8430235485731,289.172691048731,31.8514612378748,0.00165986885500554,0.297303640210171,1.79046669488771,1.0942018754614,0.583853818311259
"53",0.560694167247775,0.125558659716408,0.0680915517480803,0.0465656694537148,0.295795092862034,0.114378314521449,0.0579223392744506,9.38255943162114,8.11200968501686,4.20287759507666,158.742825904716,244.051678937229,158.742825904716,18.4706407021763,0.00132495543634399,0.283967577975456,2.44328170177185,1.20221748904517,0.528651162477934
"54",0.719496241154373,0.0507834306263124,0.0178208711345874,0.0638485405996723,0.402102411097477,0.1356750017609,0.0442963456160574,1.59934839024405,22.8316806983787,3.22953175447047,747.542191214464,89.1849504274923,747.542191214464,9.08350990434445,0.00144427107131098,0.289621135365973,1.35061430466105,0.67780990910898,0.438539288673071
"55",0.572272768570199,0.0656730128727256,0.00148952808200379,0.050156758808378,0.408027929286384,0.141123788912654,0.0591791135815991,16.3005157942683,21.5326661833194,6.16417475849791,155.885308436858,35.1973380564543,155.885308436858,16.4118890418489,0.00443544382532662,0.293083031104807,0.986516745482234,1.12226305930175,0.491384909347309
"56",0.633088303297823,0.174958634711698,4.7122699711888e-06,0.0447543436600133,0.357993616604948,0.125253616017332,0.0560867096695802,6.02202579254718,42.1768719447268,4.97617587424499,225.048625422602,13.4132989600988,225.048625422602,80.3978234654461,0.000969496737184979,0.301210644309977,1.78130294174587,1.28579048787984,0.576831075261027
"57",0.628502108845768,0.108921185320671,0.00156540472373542,0.0612220088331309,0.347382101910935,0.0997956375735852,0.0683998973957277,8.43906616063097,12.9711693547205,5.19482042073483,235.696022542917,24.8057093048419,235.696022542917,23.7708949013677,0.00192893977902548,0.298455242264031,1.39868699110261,1.04095232392865,0.54910801271842
"58",0.626381129007574,0.110830959042421,7.39004393951877e-05,0.0484474142745911,0.246018589411997,0.136510378915633,0.0410383767620377,19.580143508503,85.2297209401811,17.3659808697946,278.600155274535,51.9560601575322,278.600155274535,19.4255622120521,0.00215079111656795,0.30595846693384,1.39855577321867,0.605364003421943,0.586954281729844
"59",0.557385741341609,0.117494638235393,0.175292903723618,0.0536991897525149,0.44770380131301,0.0857591420031103,0.0421962644735799,31.6248286050161,20.4498283134634,42.1253066671354,420.580491191664,39.6902231805538,420.580491191664,90.1345350499562,0.00180416127130057,0.290553892727743,1.18025084338891,1.14752283701586,0.499493882036389
"60",0.595095035511722,0.105064801929178,0.0400514550747988,0.0521349638913274,0.3245933879698,0.141649722250264,0.0363045114558982,10.0357120934663,21.6511475561288,46.7982203945488,354.814265534199,19.8523236941152,354.814265534199,68.0220846079394,0.00261183035757459,0.299518814335917,1.54379001113862,2.09541706347973,0.523111068964157
"61",0.553831307989229,0.13943355296264,0.00225872420443595,0.0823892770243273,0.358534186920031,0.163439373663765,0.0678897468670291,9.3163593776009,61.5250250488312,13.8457601717424,1127.04196493191,15.0721913656399,1127.04196493191,52.3545073171708,0.00146401539393573,0.293593505870816,1.47492070243278,0.829213238733802,0.499744619173471
"62",0.519135947399232,0.17285320851005,0.154649775950504,0.0465002179711128,0.43860959342093,0.133001093214393,0.0586236747212945,73.7970407279835,3.64222682514364,16.4591338867128,544.866896468904,113.545528775348,544.866896468904,222.604946405067,0.00225900620221403,0.29548824406766,1.20161885297364,0.86803769040956,0.55944051602021
"63",0.600125106580202,0.102654949652937,0.000258725819023879,0.0621598913108228,0.322491825348822,0.138154575790862,0.0524594474251656,1.31675556507996,21.2980795513008,4.12377327038796,339.590878092616,60.4227276756055,339.590878092616,10.7809404692286,0.000999849890268557,0.283099643428609,1.67692740398716,0.939994854528328,0.515588130335755
"64",0.528994967851685,0.136781323504568,0.00638086378679165,0.0551181705246295,0.431528280238693,0.124195329109234,0.0684512677561545,2.44461915162748,25.6887716630933,3.10836125663807,258.764650013402,31.3410370619223,258.764650013402,8.01371904378557,0.00237422387250407,0.296792817714846,1.55770760432742,1.42561062890811,0.537698157608638
"65",0.60112379043037,0.109386618974068,0.00010148813373092,0.0414672589006653,0.242832315419213,0.14645449232861,0.0557643434354754,96.2467250748341,34.5451362870891,13.2188771512484,365.795398553434,139.213284312914,365.795398553434,62.4198211780583,0.000576799289740964,0.289578880905377,1.90884198056107,0.934932120210578,0.549319073459383
"66",0.523498004331447,0.157205086925308,0.00511631613162789,0.0887660730807986,0.364696780607198,0.125022945476078,0.0493356357657613,6.91961529428818,14.2568748594446,26.722585839981,59.6472646075942,39.2145638172075,59.6472646075942,36.1848760989293,0.00255062640551974,0.300107398349973,1.67502832956747,1.17322412818489,0.478075708058638
"67",0.696330077018414,0.126218373133759,0.312508907780515,0.0480295190898588,0.297356830517772,0.155748983266399,0.0515674794619926,68.3949141555885,48.8362584726964,11.1224962800814,142.60639231063,14.3293419269248,142.60639231063,139.960265226777,0.00201036536683396,0.29600877124646,1.33712790756087,1.3324688826876,0.493898282705809
"68",0.679121119540593,0.174426716249543,0.00193015225976711,0.0487117869421089,0.216613499743207,0.173254086913858,0.0428230885809545,5.61950458299749,22.7926512778649,19.7977072093317,163.366599921727,42.1234314517193,163.366599921727,16.9493484990487,0.00300762419832745,0.295466749530973,1.64930572441642,1.11282181449686,0.578400814407906
"69",0.522975821246749,0.119790862029212,0.00100968652547466,0.0515034033595781,0.405193612222738,0.154096331693043,0.0534990784504948,11.0867500824367,41.5632364034183,2.19877400010361,124.861840709691,128.168093940309,124.861840709691,13.0087707905157,0.00208959591398399,0.284585290684667,1.69518809831041,0.805349222081487,0.550509435156628
"70",0.5086986768292,0.0745070406543547,0.0183210014336856,0.0643357167307053,0.246450813357749,0.133694226631202,0.053040489852353,11.6971323026481,58.2244848800121,8.02729010539565,355.479947650188,47.8395457081786,355.479947650188,78.6573196464387,0.00102068443461188,0.277293174957716,1.19579336846826,1.30340083474296,0.491563628256436
"71",0.513423501218356,0.26129489183257,0.0528227641061708,0.0448872467217654,0.25324444186392,0.0958352414697549,0.0456365697617458,12.7249699405485,10.443367881008,59.3213836383189,331.740343023168,93.3274822248822,331.740343023168,94.7084426382994,0.00189354478766361,0.29526483970977,1.27249946279919,0.989671007870224,0.553005295052177
"72",0.764246169762785,0.124482598300823,0.0190641706158412,0.0682100086963128,0.333769203344292,0.109209106247004,0.0527314551369772,42.7607977816872,8.07988192315142,14.3626720408082,149.107206431566,33.3194615969308,149.107206431566,49.6588314675113,0.00327204468626929,0.29595057749777,1.16039745542059,0.91436035837655,0.563145302058341
"73",0.525614817904307,0.128401623088852,0.00658645863236469,0.0536005181860054,0.356885874488747,0.118643808356349,0.0367444161874505,31.90376011495,37.4633476141594,3.33446858960121,223.980642642595,16.0188029191498,223.980642642595,30.0822982514805,0.000971359041865757,0.292611692545627,1.18156356485581,0.91830613244714,0.568236814363995
"74",0.751915505150335,0.171711743158989,0.00874469312047471,0.0695033258683089,0.278074884042794,0.139645584631062,0.0492240381171636,5.09538416920536,40.5898081398507,45.0748363167041,91.3951195964423,51.5629458414811,91.3951195964423,101.30153545898,0.00388715129981733,0.294106579535087,0.813996611722689,1.23165262767544,0.483188645757625
"75",0.675493555328237,0.129710690396801,0.000216045886881269,0.0541041673009505,0.273090579398564,0.108084541810791,0.0541945524908238,26.3170283856118,23.3158245082865,72.9824895164556,284.121580756038,63.7072180409484,284.121580756038,21.6971457480621,0.00240643880748469,0.287196386426973,1.12020610449549,0.66279813037235,0.515022978697522
"76",0.396355630550198,0.203215605036851,4.95815095549171e-05,0.0686078730204752,0.274563192967319,0.116142255097112,0.0585811840233864,27.901831225808,5.31688452917884,44.4633971102409,147.781797631779,78.777180850121,147.781797631779,41.7895660401575,0.00228023590610647,0.295229638681323,1.42757461526334,1.96018939407343,0.540140094286882
"77",0.82700946447322,0.128011867736303,0.133260555298576,0.0431687678807477,0.246603753163754,0.0879623178096307,0.0517114500330934,31.0295281776445,63.5432916704359,1.83185021733479,69.6706322885526,59.9702657384986,69.6706322885526,7.06640574888397,0.00184300486941037,0.302994860994299,1.23717178357157,1.16792683567077,0.503482379162404
"78",0.592715491138117,0.0568747450664485,0.000407563141212647,0.0498522255611819,0.258911734582596,0.201066692796472,0.037488268584658,34.6454613197255,57.0691938907879,1.86175268854497,246.073017262946,30.8905904791488,246.073017262946,10.0073888152958,0.000880229649092612,0.306253078773736,1.64468743092984,0.894191812084051,0.574227455974476
"79",0.65538273187226,0.190830104085407,0.0470418541379077,0.0491707389394661,0.304060341710955,0.137533169228631,0.0392447822728983,16.1716506334879,15.5810613483952,2.854391878721,290.825751710038,47.2553686331842,290.825751710038,14.1466658191502,0.00143861156583126,0.29271293366045,1.06624333024942,1.58623381290419,0.539672793652733
"80",0.611821176270118,0.0602968997462504,0.000751912238537518,0.0557921586848493,0.345724443755986,0.125778286813424,0.0720978615658393,30.1883640009101,62.2137742807173,38.2746646197188,164.967520696916,7.19417039141402,164.967520696916,20.0147129946507,0.00154240573118329,0.284546745907734,1.34209568489188,1.48451163159344,0.5349780646606
"81",0.549689703820808,0.165903776104366,0.00906467743328517,0.0509157569868246,0.372299112848563,0.154349267512679,0.0820514776356306,12.1378114538587,10.2374764959177,31.176671134926,561.850847055884,48.8961569697622,561.850847055884,27.3229168192708,0.00153924189851325,0.281926716337842,1.36601767922143,2.22398263078353,0.504207251983479
"82",0.68392318329796,0.0823822412271688,0.018128965980995,0.0387509270883835,0.336032734876163,0.121786696270846,0.0598763714344364,10.1621585301604,75.7960970654933,11.4744711118905,570.10772538239,169.448683333661,570.10772538239,54.9773165125542,0.00231291630563393,0.282973752215608,1.04487375930971,2.20292280930145,0.555351136523997
"83",0.573303241314642,0.0640742841720722,0.055993502198906,0.0752721532557219,0.288477574556967,0.155234858432227,0.0342125985779791,16.9615939023856,30.5516593777967,0.832175158092584,80.3723294394188,28.7657591035198,80.3723294394188,30.463265873913,0.00258885468868661,0.288539119948625,1.85307468022347,1.39596934489,0.452558133912239
"84",0.698936784705208,0.114622191467224,0.021172624355247,0.0344018110526137,0.389946369210634,0.131898214010259,0.0423924690001757,32.3953793143671,9.86800760379526,6.15904162344391,227.161832530718,106.204512520811,227.161832530718,64.6042286600198,0.00126944458103975,0.301453977575933,1.67869544462773,1.68886275168373,0.508585068308243
"85",0.729589321846884,0.0179648372883845,0.0173297069943917,0.0565646451283814,0.262335928781017,0.13058448399585,0.0362793755556861,5.04964797356504,14.6569336906315,14.5112059670122,178.131800177815,34.28245769473,178.131800177815,12.8445022867269,0.00254866449876261,0.290278405617689,1.18923186075093,1.07492439551277,0.554787055348134
"86",0.610447475715149,0.1339198892647,0.0593930030501892,0.0734303531462056,0.519469313631198,0.15936286566731,0.0454586353820822,20.1303947423669,17.0833521198113,19.2184471885547,219.694283355942,13.5973738969159,219.694283355942,21.3054426577554,0.000963514767685751,0.303062123617614,1.5645647133083,0.800480368884947,0.519389181770215
"87",0.759532759058764,0.191246096660665,0.0545111014080792,0.0450026091898141,0.410153861745416,0.115192799346085,0.048406906077891,2.91419329966235,7.0561544205459,43.6899333160471,307.325215789499,34.9300234781634,307.325215789499,80.4967382459928,0.000944094821511562,0.302156313890575,1.83630686493136,1.60967920432205,0.50594648625931
